Time [s],Channel 2
310.101155680,1
310.101663840,0
310.601968480,1
310.602408160,0
311.102713760,1
311.103160320,0
311.603460160,1
311.603921120,0
312.104308320,1
312.106383840,0
312.606745120,1
312.607429760,0
313.107860800,1
313.108537760,0
313.608972800,1
313.609661440,0
314.110115520,1
314.111068160,0
314.611714240,1
314.612557120,0
315.113214240,1
315.114145280,0
315.614811680,1
315.615770880,0
316.116442240,1
316.117333280,0
316.617990880,1
316.618870080,0
317.119513600,1
317.121980960,0
317.622665760,1
317.623392320,0
318.124102880,1
318.124867040,0
318.625568160,1
318.626707360,0
319.127435360,1
319.127944320,0
319.628252160,1
319.628736800,0
320.129042880,1
320.129560160,0
320.629874720,1
320.630344800,0
321.130654560,1
321.131146080,0
321.631450720,1
321.631927200,0
322.132232640,1
322.133711040,0
322.634884960,1
322.635570400,0
323.136003680,1
323.136645120,0
323.637081920,1
323.637769920,0
324.138288480,1
324.139261760,0
324.639908000,1
324.640750560,0
325.141378240,1
325.142373920,0
325.643023200,1
325.643893920,0
326.144541120,1
326.145405280,0
326.646034240,1
326.646834080,0
327.147458240,1
327.148306880,0
327.648918880,1
327.649847520,0
328.150486720,1
328.151360160,0
328.651991680,1
328.652912960,0
329.153565920,1
329.154567520,0
329.655224320,1
329.656095040,0
330.156753760,1
330.157712640,0
330.658563840,1
330.659411040,0
331.160051200,1
331.160908960,0
331.661534880,1
331.662380480,0
332.163012000,1
332.163962880,0
332.665360000,1
332.666331680,0
333.166961120,1
333.167827840,0
333.668460480,1
333.669369120,0
334.169993440,1
334.170708960,0
334.671150560,1
334.671751360,0
335.172258720,1
335.172964320,0
335.673391360,1
335.674034880,0
336.174466880,1
336.175131840,0
336.675640640,1
336.676230080,0
337.176728640,1
337.177368320,0
337.677874560,1
337.678569760,0
338.179081120,1
338.179702560,0
338.680211840,1
338.680900000,0
339.181354560,1
339.182364960,0
339.683252000,1
339.684121600,0
340.184757440,1
340.185700800,0
340.686544320,1
340.687361920,0
341.188049120,1
341.188936960,0
341.689808000,1
341.690650880,0
342.191455520,1
342.192294080,0
342.692936480,1
342.693886720,0
343.194571840,1
343.195419200,0
343.696122080,1
343.697045760,0
344.197743360,1
344.198699840,0
344.699397280,1
344.700252160,0
345.200939840,1
345.201880320,0
345.702574240,1
345.703411520,0
346.204114240,1
346.204985920,0
346.705931360,1
346.706748160,0
347.207374560,1
347.208095040,0
347.708647200,1
347.709374880,0
348.210005280,1
348.210799360,0
348.711421600,1
348.712110560,0
349.212632800,1
349.213409920,0
349.714054720,1
349.714764320,0
350.215469600,1
350.216256800,0
350.716824000,1
350.717506560,0
351.218112800,1
351.218852160,0
351.719415360,1
351.720120000,0
352.220670880,1
352.221612320,0
352.722300480,1
352.723231200,0
353.223913120,1
353.224793920,0
353.725432640,1
353.726287680,0
354.227143360,1
354.228096160,0
354.728949600,1
354.729820960,0
355.230652000,1
355.231425600,0
355.731989600,1
355.732639040,0
356.233396640,1
356.234083360,0
356.734586560,1
356.735218880,0
357.235768960,1
357.236518240,0
357.737075200,1
357.737800480,0
358.238362080,1
358.239048640,0
358.739604640,1
358.740259680,0
359.241019200,1
359.241774400,0
359.742957600,1
359.743652960,0
360.244353760,1
360.245289120,0
360.746259520,1
360.747129440,0
361.247957280,1
361.248859200,0
361.749713760,1
361.750533120,0
362.251316800,1
362.252045120,0
362.752755520,1
362.753478080,0
363.254193760,1
363.254963200,0
363.755521600,1
363.756164640,0
364.256881760,1
364.257634240,0
364.758158400,1
364.758812640,0
365.259356800,1
365.260110720,0
365.760669280,1
365.761385280,0
366.261987520,1
366.262728960,0
366.763286240,1
366.763936800,0
367.264486880,1
367.265440000,0
367.766167040,1
367.767100800,0
368.267780960,1
368.268637440,0
368.769279040,1
368.770109760,0
369.270807520,1
369.271786080,0
369.772488960,1
369.773365760,0
370.274244480,1
370.275214560,0
370.775857280,1
370.776728000,0
371.277396960,1
371.278320640,0
371.779153280,1
371.780048480,0
372.280854560,1
372.281645440,0
372.782380800,1
372.783296800,0
373.283950240,1
373.284845600,0
373.785652320,1
373.786649600,0
374.287352000,1
374.288054400,0
374.788484160,1
374.789112640,0
375.289623040,1
375.290353440,0
375.790862400,1
375.791516480,0
376.292032160,1
376.292707360,0
376.793139840,1
376.793784960,0
377.294214880,1
377.294793920,0
377.795136160,1
377.795791360,0
378.296229440,1
378.296910560,0
378.797339680,1
378.798094400,0
379.298611680,1
379.299569120,0
379.800386400,1
379.801270400,0
380.302145280,1
380.303111680,0
380.803751520,1
380.804625280,0
381.305486080,1
381.306420320,0
381.807061600,1
381.807916320,0
382.308559040,1
382.309384480,0
382.810139840,1
382.811041120,0
383.311852640,1
383.312700320,0
383.813536160,1
383.814514400,0
384.315288800,1
384.316231040,0
384.816899520,1
384.817787680,0
385.318451200,1
385.319413600,0
385.820113600,1
385.820990720,0
386.321670720,1
386.322620320,0
386.823281920,1
386.824109440,0
387.324773120,1
387.325657440,0
387.826282240,1
387.827206880,0
388.327884480,1
388.328767520,0
388.829358720,1
388.830282400,0
389.330956640,1
389.331676320,0
389.832104960,1
389.832719680,0
390.333160160,1
390.333880160,0
390.834312000,1
390.834956320,0
391.335386080,1
391.336090880,0
391.836512960,1
391.837115360,0
392.337571520,1
392.338081440,0
392.838396480,1
392.838864160,0
393.339171680,1
