Time [s],Channel 2
440.713784480,0
441.214411040,1
441.217532000,0
441.718025120,1
441.721012480,0
442.221497920,1
442.224561440,0
442.725038560,1
442.727989600,0
443.228469920,1
443.231449120,0
443.731906400,1
443.735679200,0
444.236168800,1
444.239148640,0
444.739606880,1
444.742577280,0
445.243080320,1
445.246024160,0
445.746526080,1
445.749607360,0
446.250311840,1
446.257727360,0
446.758064000,1
446.760984480,0
447.261325280,1
447.264320800,0
447.764651360,1
447.767571360,0
448.267897920,1
448.270887520,0
448.771205760,1
448.774114400,0
449.274438400,1
449.277373760,0
449.777694720,1
449.780650080,0
450.280978400,1
450.283897440,0
450.784266720,1
450.787182560,0
451.287542720,1
451.291123040,0
451.791856800,1
451.795736640,0
452.296535360,1
452.300448480,0
452.801169120,1
452.804971040,0
453.305694560,1
453.309594240,0
453.810310080,1
453.814248800,0
454.314958240,1
454.318846400,0
454.819552000,1
454.823459840,0
455.324188160,1
455.328131680,0
455.828836960,1
455.832702560,0
456.333406080,1
456.339554080,0
456.840147520,1
456.844040160,0
457.344610240,1
457.349668160,0
457.850254080,1
457.854184640,0
458.354747520,1
458.358712000,0
458.859275360,1
458.863142240,0
459.363698240,1
459.367611040,0
459.868168800,1
459.872149760,0
460.372753600,1
460.376663840,0
460.877237120,1
460.881112480,0
461.381672960,1
461.391044960,0
461.891738880,1
461.895608960,0
462.396444480,1
462.400591040,0
462.901306880,1
462.905261120,0
463.405989280,1
463.409912960,0
463.910640960,1
463.914552960,0
464.415281600,1
464.419084960,0
464.919807520,1
464.923697440,0
465.424424960,1
465.428255840,0
465.928983040,1
465.932803040,0
466.433810400,1
466.438584960,0
466.939344960,1
466.943359840,0
467.444159360,1
467.450859680,0
467.951645760,1
467.955729920,0
468.456483840,1
468.460398880,0
468.961129760,1
468.964996160,0
469.465714560,1
469.469668640,0
469.970381760,1
469.974348480,0
470.475058880,1
470.478969280,0
470.979684480,1
470.983606080,0
471.484360160,1
471.491054400,0
471.991530880,1
471.994641920,0
472.495105920,1
472.498164800,0
472.998632800,1
473.001607680,0
473.502072160,1
473.505031680,0
474.005496640,1
474.008474880,0
474.508937760,1
474.511896480,0
475.012381120,1
475.015324640,0
475.515822400,1
475.518766880,0
476.019294560,1
476.022530080,0
476.523543840,1
476.527416160,0
477.028192480,1
477.032175840,0
477.532906080,1
477.537707840,0
478.038440320,1
478.042565120,0
478.543289920,1
478.547264320,0
479.048028640,1
479.051972320,0
479.552693760,1
479.556719520,0
480.057446720,1
480.061416320,0
480.562152960,1
480.566084960,0
481.067199680,1
481.071574240,0
481.572161600,1
481.576131520,0
482.076872800,1
482.080569760,0
482.581316800,1
482.585409920,0
483.085974720,1
483.089929440,0
483.590667200,1
483.594347840,0
484.095056800,1
484.098803520,0
484.599557440,1
484.603276000,0
485.103828640,1
485.107747360,0
485.608299520,1
485.612239040,0
486.113000000,1
486.119682880,0
486.620405760,1
486.623310720,0
487.123825440,1
487.126766400,0
487.627229440,1
487.630188000,0
488.130690720,1
488.133610240,0
488.634084480,1
488.637008480,0
489.137472000,1
489.140410240,0
489.640870400,1
489.643804960,0
490.144264160,1
490.147200640,0
490.647751840,1
490.650666400,0
491.151157280,1
491.155541600,0
491.656117120,1
491.660220960,0
492.160807520,1
492.165315840,0
492.665803360,1
492.669804320,0
493.170366720,1
493.174415520,0
493.675027360,1
493.678970240,0
494.179519360,1
494.183511200,0
494.684057600,1
494.688073280,0
495.188632480,1
495.192577280,0
495.693204480,1
495.697111200,0
496.197661280,1
496.202500480,0
496.703126880,1
496.707074080,0
497.207798400,1
497.212775840,0
497.713441920,1
497.717377120,0
498.218276800,1
498.222008960,0
498.722718400,1
498.726620160,0
499.227329600,1
499.231164480,0
499.731907040,1
499.735734080,0
500.236469280,1
500.240349760,0
500.741059840,1
500.744909280,0
501.245609600,1
501.252445280,0
501.752965440,1
501.756883040,0
502.257450880,1
502.261492160,0
502.761967200,1
502.765777440,0
503.266377440,1
503.270212320,0
503.770762080,1
503.774572320,0
504.275124160,1
504.278941120,0
504.779480800,1
504.783314720,0
505.283876480,1
505.287787520,0
505.788369280,1
505.792249920,0
506.292793440,1
506.302116640,0
506.802679040,1
506.805553440,0
507.306042400,1
507.309048320,0
507.809551360,1
507.812469920,0
508.313052800,1
508.315911360,0
508.816432160,1
508.819353920,0
509.319912480,1
509.322760160,0
509.823250880,1
509.826190400,0
510.326663520,1
510.329612640,0
510.830115520,1
510.833026880,0
511.333616480,1
511.337314880,0
511.838075360,1
511.841993280,0
512.342795680,1
512.349383360,0
512.850376960,1
512.853987360,0
513.354909920,1
513.358658080,0
513.859342560,1
513.863226720,0
514.363917920,1
514.367874880,0
514.868579200,1
514.872475360,0
515.373202560,1
515.377191200,0
515.878036000,1
515.881899200,0
516.382597280,1
516.387829440,0
516.888545920,1
516.892440160,0
517.393189920,1
517.398056480,0
517.898732960,1
517.902721120,0
518.403428160,1
518.407339040,0
518.908010720,1
518.911932800,0
519.412799360,1
519.416682880,0
519.917343040,1
519.921296320,0
520.422011520,1
520.425862560,0
520.926523840,1
520.930381440,0
521.431062880,1
521.437687680,0
521.938144320,1
521.941081440,0
522.441561440,1
522.444725600,0
522.945161760,1
522.948101600,0
523.448580800,1
523.451513120,0
523.951943840,1
523.954887840,0
524.455368960,1
524.458292640,0
524.958717280,1
524.961661760,0
525.462136000,1
525.465062560,0
525.965483360,1
525.968415840,0
526.471757280,1
526.475659040,0
526.976237440,1
526.980156160,0
527.480724640,1
527.484908960,0
527.606738240,0
