Time [s],Channel 1,Channel 2
423.852213280,0,1
423.852311040,0,0
424.352368160,1,0
424.352487680,1,1
424.852499360,0,1
424.852611200,0,0
425.352677600,1,0
425.352805280,1,1
425.852818080,0,1
425.852914400,0,0
426.352974880,1,0
426.353107200,1,1
426.853124000,0,1
426.853227520,0,0
427.353277920,1,0
427.353412000,1,1
427.853431520,0,1
427.853537920,0,0
428.353575680,1,0
428.353709760,1,1
428.853724960,0,1
428.853826400,0,0
429.353868640,1,0
429.353985920,1,1
429.854016160,0,1
429.854122080,0,0
430.354168320,1,0
430.354300800,1,1
430.854317120,0,1
430.854423040,0,0
431.354475040,1,0
431.354604160,1,1
431.854611360,0,1
431.854711360,0,0
432.354751680,1,0
432.354882080,1,1
432.854903840,0,1
432.855012000,0,0
433.355065280,1,0
433.355192480,1,1
433.855200640,0,1
