Time [s],Channel 2
233.461724480,1
233.465688800,0
233.966465760,1
233.971605920,0
234.472322880,1
234.476411520,0
234.977147200,1
234.981167200,0
235.481851040,1
235.485928320,0
235.986648160,1
235.990687840,0
236.491400480,1
236.495484480,0
236.996366880,1
237.000179200,0
237.500943840,1
237.507076480,0
238.008852640,1
238.011777760,0
238.512300320,1
238.515290560,0
239.015741440,1
239.018760800,0
239.519207680,1
239.522160000,0
240.022610240,1
240.025555680,0
240.526010560,1
240.528965760,0
241.029431040,1
241.032349760,0
241.532920800,1
241.535875360,0
242.036206400,1
242.039129120,0
242.539553600,1
242.547222720,0
243.047770400,1
243.051768640,0
243.552337920,1
243.557089440,0
244.057590080,1
244.061376160,0
244.561968160,1
244.565790720,0
245.066333440,1
245.070174720,0
245.570714560,1
245.574576960,0
246.075127520,1
246.078987360,0
246.579523680,1
246.583340800,0
247.084062400,1
247.087960000,0
247.588585440,1
247.592736320,0
248.093304160,1
248.097394560,0
248.598518720,1
248.603240960,0
249.103902400,1
249.107828000,0
249.608515520,1
249.612524640,0
250.113212960,1
250.121509600,0
250.622206560,1
250.626176000,0
251.126867520,1
251.130960480,0
251.631653920,1
251.635671360,0
252.136244960,1
252.140276000,0
252.640834880,1
252.647513440,0
253.148016640,1
253.152066560,0
253.652603680,1
253.657431200,0
254.157910080,1
254.161920960,0
254.662564800,1
254.666552320,0
255.167111360,1
255.171111840,0
255.671653280,1
255.675662240,0
256.176220000,1
256.180256640,0
256.682984000,1
256.686938560,0
257.187616960,1
257.191619680,0
257.692337760,1
257.701109760,0
258.201814240,1
258.205735200,0
258.706429760,1
258.710601440,0
259.211244000,1
259.215071200,0
259.715752000,1
259.719534240,0
260.220333120,1
260.224136480,0
260.724809440,1
260.728677760,0
261.229355840,1
261.233229280,0
261.736491040,1
261.740288000,0
262.240970240,1
262.244905120,0
262.745597760,1
262.751581440,0
263.252303360,1
263.256164480,0
263.756852000,1
263.761246080,0
264.261988960,1
264.265930240,0
264.766621280,1
264.770513760,0
265.271202880,1
265.275110080,0
265.775792480,1
265.779737280,0
266.280433600,1
266.284467520,0
266.785114080,1
266.789142080,0
267.289875840,1
267.293943680,0
267.795090560,1
267.805632640,0
268.306341920,1
268.310374080,0
268.811071360,1
268.815361920,0
269.316088160,1
269.320099520,0
269.820794400,1
269.824695040,0
270.325450240,1
270.329378880,0
270.830179200,1
270.834206240,0
271.334893120,1
271.338831360,0
271.839463680,1
271.843341920,0
272.344020960,1
272.347938560,0
272.848569760,1
272.857478720,0
273.358177280,1
273.362250880,0
273.862926240,1
273.869685280,0
274.370368160,1
274.374368160,0
274.875043520,1
274.878939840,0
275.379624160,1
275.383552960,0
275.884226720,1
275.888080000,0
276.388750400,1
276.392741760,0
276.893336800,1
276.897135040,0
277.397712160,1
277.401611840,0
277.902158560,1
277.912409120,0
278.412961440,1
278.417123680,0
278.917691360,1
278.922433440,0
279.422990880,1
279.426754240,0
279.927288640,1
279.931058720,0
280.431587360,1
280.435376800,0
280.935913760,1
280.939675040,0
281.440216000,1
281.444022560,0
281.944694240,1
281.948442240,0
282.453195360,1
282.454394560,0
282.955123360,1
282.958224960,0
283.458678880,1
283.461676640,0
283.962134240,1
283.965263840,0
284.465718080,1
284.468647520,0
284.969093280,1
284.972012800,0
285.472465440,1
285.475401760,0
285.975893280,1
285.978812640,0
286.479250720,1
286.482181440,0
286.982489600,1
286.985416960,0
287.485726080,1
287.489218880,0
287.989573760,1
287.993517440,0
288.494568480,1
288.498450720,0
289.000660320,1
289.004376640,0
289.504957760,1
289.508817600,0
290.009358240,1
290.013196160,0
290.513732320,1
290.517676960,0
291.018214880,1
291.022107840,0
291.522645760,1
291.526600960,0
292.027278720,1
292.031117600,0
292.532479520,1
292.538049280,0
293.038618080,1
293.042372640,0
293.543222240,1
293.549273280,0
294.050178560,1
294.054119680,0
294.554826560,1
294.558816800,0
295.059491680,1
295.063674240,0
295.564426080,1
295.568441760,0
296.069134880,1
296.073177600,0
296.573979360,1
296.577904160,0
297.078632640,1
297.082639200,0
297.583335040,1
297.592080320,0
298.092743520,1
298.096727200,0
298.597395040,1
298.602241440,0
299.102874400,1
299.106876480,0
299.607725600,1
299.611746560,0
300.112442080,1
300.116464640,0
300.617163840,1
300.621180480,0
301.121876000,1
301.125905920,0
301.626567040,1
301.631732320,0
302.132183840,1
302.136135360,0
302.636680000,1
302.641847680,0
303.142177280,1
303.145120320,0
303.645444160,1
303.648541760,0
304.148869280,1
304.151798400,0
304.652119680,1
304.655064480,0
305.155370400,1
305.158309920,0
305.658624800,1
305.661566080,0
306.161881440,1
306.164831840,0
306.665701600,1
306.668628480,0
307.169104320,1
307.172056160,0
307.672614240,1
307.677526400,0
308.178261440,1
308.182975840,0
308.683664960,1
308.689136960,0
309.189816960,1
309.193974400,0
309.694626400,1
309.698640960,0
310.199317600,1
310.203609440,0
310.704301600,1
310.708229760,0
311.208925440,1
311.212887200,0
311.716098080,1
311.720074400,0
312.220764000,1
312.224767200,0
312.725477600,1
312.730779520,0
313.231479360,1
313.235422560,0
313.736151200,1
313.740776800,0
314.241514720,1
314.245493920,0
314.746213600,1
314.750167040,0
315.250869920,1
315.254975360,0
315.755688800,1
315.759583840,0
316.260286560,1
316.264278080,0
316.764864160,1
316.768784000,0
317.269504000,1
317.273456480,0
317.774617280,1
317.784905600,0
318.285380320,1
318.288354400,0
318.788820800,1
318.791945120,0
319.292401440,1
319.295355360,0
319.795805280,1
319.798764320,0
320.299209440,1
320.302170080,0
320.802615040,1
320.805547360,0
321.305987680,1
321.308972640,0
321.809306240,1
321.812256000,0
322.312570720,1
322.315543680,0
322.815899200,1
322.821994880,0
323.322574720,1
323.326571840,0
323.827118720,1
323.833637120,0
324.334191360,1
324.338109440,0
324.838644640,1
324.842567200,0
325.343118400,1
325.347066080,0
325.847607680,1
325.851589760,0
326.352120800,1
326.356120320,0
326.856799360,1
326.860798240,0
327.361485280,1
327.365530240,0
327.866190560,1
327.872900640,0
328.373580640,1
328.377464800,0
328.878144160,1
328.882216640,0
329.382898080,1
329.386827040,0
329.887501760,1
329.891424320,0
330.392113600,1
330.396071360,0
330.896752320,1
330.900846720,0
331.401534560,1
331.405631680,0
331.906323200,1
331.910266240,0
332.410966240,1
332.415042400,0
332.917061600,1
332.926796480,0
333.427563680,1
333.431695040,0
333.932475360,1
333.938069600,0
334.438797920,1
334.442755840,0
334.943438240,1
334.947478080,0
335.448160800,1
335.452147360,0
335.952858240,1
335.956840480,0
336.457511040,1
336.461532160,0
336.962218720,1
336.966217760,0
337.466902560,1
337.473248000,0
337.973979680,1
337.977898400,0
338.478579360,1
338.482587520,0
338.983281760,1
338.988168640,0
339.489039360,1
339.492768800,0
339.993441440,1
339.997317760,0
340.497989760,1
340.501890720,0
341.002568480,1
341.006398400,0
341.507079200,1
341.510907680,0
342.011660160,1
342.015523680,0
342.516227360,1
342.524808000,0
343.025496640,1
343.029391520,0
343.530147360,1
343.534480960,0
344.036329280,1
344.040536480,0
344.541272960,1
344.545246880,0
345.045935360,1
345.049918080,0
345.550750720,1
345.554738720,0
346.055417920,1
346.059368640,0
346.560230080,1
346.564202080,0
347.064897600,1
347.068833920,0
347.569529440,1
347.578015200,0
348.078553920,1
348.082362880,0
348.583076000,1
348.587456000,0
349.088124160,1
349.092051680,0
349.592768960,1
349.596863360,0
350.097550560,1
350.101558720,0
350.602260320,1
350.606908960,0
351.107639040,1
351.111776960,0
351.612474880,1
351.616598720,0
352.117170240,1
352.121130080,0
352.621703360,1
352.628394080,0
353.128934400,1
353.132963840,0
353.633514080,1
353.637718400,0
354.138192960,1
354.142218560,0
354.642969120,1
354.646787200,0
355.147374400,1
355.151393120,0
355.651952640,1
355.655924320,0
356.156711840,1
356.160507200,0
356.661332480,1
356.665320000,0
357.166001600,1
357.170050720,0
357.670720320,1
357.675804000,0
358.176528800,1
358.180557120,0
358.681224960,1
358.686256480,0
359.187082720,1
359.190955680,0
359.691674720,1
359.695611360,0
360.196288160,1
360.200406400,0
360.701128480,1
360.705129760,0
361.205815040,1
361.209912640,0
361.710711360,1
361.714708800,0
362.215429760,1
362.219481760,0
362.720200960,1
362.725565440,0
363.226278720,1
363.230287840,0
363.730956320,1
363.735400480,0
364.236092480,1
364.239992480,0
364.740682400,1
364.744813120,0
365.245783200,1
365.249434240,0
365.750102400,1
365.754031040,0
366.254731040,1
366.258612480,0
366.759484000,1
366.763355840,0
367.263918720,1
367.267834080,0
367.768614240,1
367.776395200,0
368.276986880,1
368.280837440,0
