Time [s],Channel 2
317.505511040,1
317.511707040,0
318.012134240,1
318.016086560,0
318.516573280,1
318.520581600,0
319.021100320,1
319.024967040,0
319.525453280,1
319.529531680,0
320.030037280,1
320.033973280,0
320.534518560,1
320.538460160,0
321.039066240,1
321.042978720,0
321.543748160,1
321.549664000,0
322.050249920,1
322.054123680,0
322.554735520,1
322.561053760,0
323.061662240,1
323.065800640,0
323.568898720,1
323.570346720,0
324.070817760,1
324.074657120,0
324.575127680,1
324.579008160,0
325.079475200,1
325.083433600,0
325.583919360,1
325.587834560,0
326.088303360,1
326.092403680,0
326.592857440,1
326.600463520,0
327.100743200,1
327.103665600,0
327.603942400,1
327.607000800,0
328.107274720,1
328.110203680,0
328.610592800,1
328.613503840,0
329.113884800,1
329.116810240,0
329.617187520,1
329.620106880,0
330.120489760,1
330.123461280,0
330.623737920,1
330.626645120,0
331.126916800,1
331.129835680,0
331.630133600,1
331.635950720,0
332.136411680,1
332.140354720,0
332.640828000,1
332.645270080,0
333.145737280,1
333.149642560,0
333.650131520,1
333.654032480,0
334.154538720,1
334.158432160,0
334.658896000,1
334.662742400,0
335.163202240,1
335.167146080,0
335.667748320,1
335.671635200,0
336.172246400,1
336.176320000,0
336.676904640,1
336.684682560,0
337.185262720,1
337.189148960,0
337.689717760,1
337.694027680,0
338.194600800,1
338.198498560,0
338.699067680,1
338.702961920,0
339.203535680,1
339.207429280,0
339.707996160,1
339.711873440,0
340.212524320,1
340.216736160,0
340.717335040,1
340.721054400,0
341.221659360,1
341.226721280,0
341.727643520,1
341.731200960,0
342.231598720,1
342.234509760,0
342.734990880,1
342.737897920,0
343.238318240,1
343.241225280,0
343.741617440,1
343.744550080,0
344.244942720,1
344.247876160,0
344.748278880,1
344.751216480,0
345.251652640,1
345.254585280,0
345.754972800,1
345.757887200,0
346.258373600,1
346.264952640,0
346.765375360,1
346.769210240,0
347.269809120,1
347.273725920,0
347.774482240,1
347.778616480,0
348.279200160,1
348.283045280,0
348.783614880,1
348.787451040,0
349.288033760,1
349.291855840,0
349.792442240,1
349.796306720,0
350.296893760,1
350.300767200,0
350.801348000,1
350.805190880,0
351.305777920,1
351.311906720,0
351.812717600,1
351.816589440,0
352.318321280,1
352.321363200,0
352.822064640,1
352.827028960,0
353.327593280,1
353.331568320,0
353.832202880,1
353.836155040,0
354.336726080,1
354.340787200,0
354.841350880,1
354.845258560,0
355.345826560,1
355.349828000,0
355.850291680,1
355.854229920,0
356.354692000,1
356.360868320,0
356.861232800,1
356.865101920,0
357.365600480,1
357.371182880,0
357.871761120,1
357.875585120,0
358.376073600,1
358.379970240,0
358.880442880,1
358.884325280,0
359.384794720,1
359.388658720,0
359.889125120,1
359.892966400,0
360.393433120,1
360.397376480,0
360.897987040,1
360.901814080,0
361.402394240,1
361.409273120,0
361.909655520,1
361.912562720,0
362.412966080,1
362.417816320,0
362.918205600,1
362.921179040,0
363.421564000,1
363.424513760,0
363.924898240,1
363.927858400,0
364.428242560,1
364.431219040,0
364.931567840,1
364.934532640,0
365.434897760,1
365.437846560,0
365.938120800,1
365.943230240,0
366.443531200,1
366.450157760,0
366.950636960,1
366.954479360,0
367.454966880,1
367.459875200,0
367.960353600,1
367.964361120,0
368.464822080,1
368.468831040,0
368.969296800,1
368.973131520,0
369.473595520,1
369.477520320,0
369.977979520,1
369.981850720,0
370.482480160,1
370.486409440,0
370.986987200,1
370.990840800,0
371.491421440,1
371.495922400,0
371.996493920,1
372.000525120,0
372.501092160,1
372.505429120,0
373.006106400,1
373.009992800,0
373.510588800,1
373.514461440,0
374.015028960,1
374.018922880,0
374.519481760,1
374.523384480,0
375.023970880,1
375.027880640,0
375.528541120,1
375.532434720,0
376.032900800,1
376.036783040,0
376.537237120,1
376.541599040,0
377.041877120,1
377.044815200,0
377.545091040,1
377.549617440,0
378.049895840,1
378.052814080,0
378.553088480,1
378.555996800,0
379.056277440,1
379.059168160,0
379.559442240,1
379.562365600,0
380.062641760,1
380.065558720,0
380.565839520,1
380.568744160,0
381.069120960,1
381.072018240,0
381.573058080,1
381.578859200,0
382.079418240,1
382.083510880,0
382.584084320,1
382.588181280,0
383.088756800,1
383.092737120,0
383.593316160,1
383.597302400,0
384.097864480,1
384.101876000,0
384.602443360,1
384.606359680,0
385.106922080,1
385.110880640,0
385.611376800,1
385.615269120,0
386.115877440,1
386.119997600,0
386.620577760,1
386.628076800,0
387.128699360,1
387.132598560,0
387.633204960,1
387.639001760,0
388.139748960,1
