Time [s],Channel 2
269.512489120,0
270.012923040,1
270.013544480,0
270.513971680,1
270.514703680,0
271.015228160,1
271.015833760,0
271.516364160,1
271.517039840,0
272.017469760,1
272.018126080,0
272.518565760,1
272.519322880,0
273.020052640,1
273.020787680,0
273.521301120,1
273.522005600,0
274.022590880,1
274.023281120,0
274.523983520,1
274.524696320,0
275.025384800,1
275.026122400,0
275.526858720,1
275.527586720,0
276.028101280,1
276.028737600,0
276.529251200,1
276.529958400,0
277.030703200,1
277.031406880,0
277.532059040,1
277.532773280,0
278.033294560,1
278.033939520,0
278.534452800,1
278.535096480,0
279.035670400,1
279.036334560,0
279.536861600,1
279.537550240,0
280.038008640,1
280.038699680,0
280.539138080,1
280.539824000,0
281.040348800,1
281.040982880,0
281.541504960,1
281.542193120,0
282.042743840,1
282.043408960,0
282.543858240,1
282.544805600,0
283.045439840,1
283.046283520,0
283.546916960,1
283.547772960,0
284.048578240,1
284.049453760,0
284.550084800,1
284.551033280,0
285.051671840,1
285.052560960,0
285.553193440,1
285.554118560,0
286.054762400,1
286.055571840,0
286.556203520,1
286.557109440,0
287.057736480,1
287.058657760,0
287.559279040,1
287.559992960,0
288.060425760,1
288.061067360,0
288.561491040,1
288.562148320,0
289.062582400,1
289.063188800,0
289.563596480,1
289.564257120,0
290.064697280,1
290.065346560,0
290.565782560,1
290.566459040,0
291.066895840,1
291.067521280,0
291.567955200,1
291.568617440,0
292.069045120,1
292.069707520,0
292.570169600,1
292.571163840,0
293.072016160,1
293.072899840,0
293.573555680,1
293.574378400,0
294.075033760,1
294.075857760,0
294.576496320,1
294.577380800,0
295.078019200,1
295.078941600,0
295.579578400,1
295.580501280,0
296.081135840,1
296.081922720,0
296.582581280,1
296.583545280,0
297.084176960,1
297.085046400,0
297.585662560,1
297.586425600,0
298.086937760,1
298.087616960,0
298.588117760,1
298.588818080,0
299.089326240,1
299.090039520,0
299.590563360,1
299.591271680,0
300.091773760,1
300.092454240,0
300.592953440,1
300.593646240,0
301.094205760,1
301.094823040,0
301.595325280,1
301.596028160,0
302.096534080,1
302.097213600,0
302.597707360,1
302.598681280,0
303.099332480,1
303.100196480,0
303.600822560,1
303.601711200,0
304.102348320,1
304.103224000,0
304.603923840,1
304.604793760,0
305.105423520,1
305.106313760,0
305.606944960,1
305.607817760,0
306.108442400,1
306.109303680,0
306.609925760,1
306.610884480,0
307.111506080,1
307.112442080,0
307.613095680,1
307.613872640,0
308.114434560,1
308.115140320,0
308.615667680,1
308.616380640,0
309.116887520,1
309.117588960,0
309.618122240,1
309.618772800,0
310.119272960,1
310.119954560,0
310.620453760,1
310.621143360,0
311.121637920,1
311.122303200,0
311.622805760,1
311.623478560,0
312.123967840,1
312.124704000,0
312.625201280,1
312.626161280,0
313.126843520,1
313.127771360,0
313.628422560,1
313.629300320,0
314.129994720,1
314.130949440,0
314.631580160,1
314.632370240,0
315.132991680,1
315.133884480,0
315.634557120,1
315.635419360,0
316.136046080,1
316.136906400,0
316.637522880,1
316.638418400,0
317.139034080,1
317.139943520,0
317.640563040,1
317.641332000,0
318.141856320,1
318.142636800,0
318.643145920,1
318.643851040,0
319.144366880,1
319.145072800,0
319.645578400,1
319.646235520,0
320.146748640,1
320.147464320,0
320.647960480,1
320.648671040,0
321.149174400,1
321.149849600,0
321.650409120,1
321.651119840,0
322.151626560,1
322.152371200,0
322.652883040,1
322.653849120,0
323.154529760,1
323.155435360,0
323.656057280,1
323.656944480,0
324.157573440,1
324.158502400,0
324.659135360,1
324.659938400,0
325.160564320,1
325.161459200,0
325.662118720,1
325.662971840,0
326.163591200,1
326.164480800,0
326.665106720,1
326.666015680,0
327.166700800,1
327.167662080,0
327.668300160,1
327.669291360,0
328.169954880,1
328.170892480,0
328.671541280,1
328.672447840,0
329.173094880,1
329.174058400,0
329.674778560,1
329.675571360,0
330.176186880,1
330.176872160,0
330.678105120,1
330.678744960,0
331.179169920,1
331.179827200,0
331.680254240,1
331.680864160,0
332.181287840,1
332.182004000,0
332.682432320,1
332.683140160,0
333.183576000,1
333.184284320,0
333.684717120,1
333.685364640,0
334.185791200,1
334.186524320,0
334.686964800,1
334.687535840,0
335.187995520,1
335.188927680,0
335.689567680,1
335.690432160,0
336.191080160,1
336.191961440,0
336.692596320,1
336.693496160,0
337.194130560,1
337.195054400,0
337.695668480,1
337.696382240,0
338.218180160,1
338.218892960,0
338.719324160,1
338.719955680,0
339.220396800,1
339.221069120,0
339.721496800,1
339.722188320,0
340.222644640,1
340.223266080,0
340.723667200,1
340.724375680,0
341.224808480,1
341.225431360,0
341.725837920,1
341.726537280,0
342.227037120,1
342.227892320,0
342.728503040,1
342.729232480,0
343.229932960,1
343.230655040,0
343.731375040,1
343.732069760,0
344.232658400,1
344.233337760,0
344.733860960,1
344.734545600,0
345.235060800,1
345.235756320,0
345.736270560,1
345.736994240,0
346.237514080,1
346.238176800,0
346.738705600,1
346.739370560,0
